계약종별 전력사용량 월별( 20240509 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2020년 07 월 ~ 2020년 12월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202007,광주광역시,전체,심 야,"5,905 ","3,499,046 ","245,712,783 ",70.2 
202007,광주광역시,전체,일반용,"93,482 ","246,878,075 ","36,444,263,155 ",147.6 
202007,광주광역시,전체,주택용,"387,497 ","177,193,314 ","17,154,286,820 ",96.8 
202007,광주광역시,전체,합계,"553,275 ","723,737,539 ","91,583,910,397 ",126.5 
202007,대구광역시,전체,가로등,"62,257 ","8,877,077 ","1,064,060,132 ",119.9 
202007,대구광역시,전체,교육용,825 ,"28,200,075 ","3,140,071,589 ",111.3 
202007,대구광역시,전체,농사용,"15,311 ","6,666,574 ","337,176,348 ",50.6 
202007,대구광역시,전체,산업용,"20,558 ","487,610,957 ","63,682,930,874 ",130.6 
202007,대구광역시,전체,심 야,"17,201 ","8,890,121 ","551,295,648 ",62 
202007,대구광역시,전체,일반용,"154,564 ","395,245,951 ","58,970,454,328 ",149.2 
202007,대구광역시,전체,주택용,"660,010 ","286,268,436 ","27,977,148,841 ",97.7 
202007,대구광역시,전체,합계,"930,726 ","1,221,759,191 ","155,723,137,760 ",127.5 
202007,대전광역시,전체,가로등,"38,231 ","5,546,341 ","677,782,534 ",122.2 
202007,대전광역시,전체,교육용,612 ,"30,824,754 ","3,519,232,008 ",114.2 
202007,대전광역시,전체,농사용,"7,769 ","2,273,010 ","131,015,637 ",57.6 
202007,대전광역시,전체,산업용,"5,594 ","275,474,543 ","33,812,104,392 ",122.7 
202007,대전광역시,전체,심 야,"15,116 ","7,405,459 ","463,182,073 ",62.5 
202007,대전광역시,전체,일반용,"81,631 ","306,512,009 ","44,172,747,712 ",144.1 
202007,대전광역시,전체,주택용,"441,057 ","171,398,826 ","16,448,517,937 ",96 
202007,대전광역시,전체,합계,"590,010 ","799,434,942 ","99,224,582,293 ",124.1 
202007,부산광역시,전체,가로등,"86,316 ","12,087,065 ","1,446,246,629 ",119.7 
202007,부산광역시,전체,교육용,"1,147 ","35,853,329 ","4,200,618,087 ",117.2 
202007,부산광역시,전체,농사용,"11,770 ","8,671,096 ","419,864,943 ",48.4 
202007,부산광역시,전체,산업용,"24,929 ","687,295,397 ","90,750,563,738 ",132 
202007,부산광역시,전체,심 야,"19,198 ","11,928,097 ","785,471,581 ",65.9 
202007,부산광역시,전체,일반용,"189,018 ","553,644,907 ","82,929,352,782 ",149.8 
202007,부산광역시,전체,주택용,"954,489 ","392,057,995 ","38,126,664,774 ",97.2 
202007,부산광역시,전체,합계,"1,286,867 ","1,701,537,886 ","218,658,782,534 ",128.5 
202007,서울특별시,전체,가로등,"206,436 ","20,576,279 ","2,538,395,431 ",123.4 
202007,서울특별시,전체,교육용,"2,645 ","130,349,785 ","14,966,650,092 ",114.8 
202007,서울특별시,전체,농사용,"1,903 ","1,407,521 ","71,402,513 ",50.7 
202007,서울특별시,전체,산업용,"44,289 ","425,398,146 ","56,630,417,485 ",133.1 
202007,서울특별시,전체,심 야,"13,597 ","60,647,979 ","4,364,758,889 ",72 
202007,서울특별시,전체,일반용,"545,505 ","2,218,189,479 ","325,434,413,030 ",146.7 
202007,서울특별시,전체,주택용,"2,858,052 ","1,217,456,430 ","130,444,022,697 ",107.1 
202007,서울특별시,전체,합계,"3,672,427 ","4,074,025,619 ","534,450,060,137 ",131.2 
202007,세종특별자치시,전체,가로등,"13,686 ","2,296,629 ","285,782,665 ",124.4 
202007,세종특별자치시,전체,교육용,143 ,"5,592,936 ","632,608,713 ",113.1 
202007,세종특별자치시,전체,농사용,"9,754 ","7,087,964 ","346,577,327 ",48.9 
202007,세종특별자치시,전체,산업용,"1,645 ","158,426,900 ","18,809,679,363 ",118.7 
202007,세종특별자치시,전체,심 야,"7,242 ","1,745,108 ","103,732,378 ",59.4 
202007,세종특별자치시,전체,일반용,"13,639 ","63,804,519 ","9,640,959,638 ",151.1 
202007,세종특별자치시,전체,주택용,"53,653 ","45,732,533 ","4,735,146,473 ",103.5 
202007,세종특별자치시,전체,합계,"99,762 ","284,686,589 ","34,554,486,557 ",121.4 
202007,울산광역시,전체,가로등,"37,064 ","5,133,389 ","647,149,717 ",126.1 
202007,울산광역시,전체,교육용,429 ,"16,745,961 ","1,817,291,635 ",108.5 
202007,울산광역시,전체,농사용,"15,674 ","6,004,748 ","323,234,011 ",53.8 
202007,울산광역시,전체,산업용,"6,562 ","2,385,634,239 ","260,293,217,975 ",109.1 
202007,울산광역시,전체,심 야,"6,157 ","3,244,059 ","200,562,709 ",61.8 
202007,울산광역시,전체,일반용,"72,517 ","174,406,908 ","26,508,490,522 ",152 
202007,울산광역시,전체,주택용,"331,657 ","128,994,715 ","12,694,966,932 ",98.4 
202007,울산광역시,전체,합계,"470,060 ","2,720,164,019 ","302,484,913,501 ",111.2 
202007,인천광역시,전체,가로등,"70,256 ","10,674,647 ","1,348,023,383 ",126.3 
202007,인천광역시,전체,교육용,985 ,"26,343,808 ","3,119,051,445 ",118.4 
202007,인천광역시,전체,농사용,"26,045 ","10,870,561 ","565,255,737 ",52 
202007,인천광역시,전체,산업용,"19,603 ","1,043,694,002 ","129,268,224,869 ",123.9 
202007,인천광역시,전체,심 야,"14,642 ","7,418,578 ","460,046,440 ",62 
202007,인천광역시,전체,일반용,"139,833 ","506,349,835 ","74,544,727,390 ",147.2 
202007,인천광역시,전체,주택용,"753,643 ","356,930,191 ","36,427,511,579 ",102.1 
202007,인천광역시,전체,합계,"1,025,007 ","1,962,281,622 ","245,732,840,843 ",125.2 
202007,전라남도,전체,가로등,"182,441 ","17,568,271 ","2,177,917,102 ",124 
202007,전라남도,전체,교육용,"1,322 ","23,904,312 ","2,723,960,213 ",114 
202007,전라남도,전체,농사용,"296,417 ","274,821,910 ","13,057,666,212 ",47.5 
202007,전라남도,전체,산업용,"21,332 ","1,672,625,576 ","191,133,281,618 ",114.3 
202007,전라남도,전체,심 야,"42,337 ","17,046,366 ","981,605,891 ",57.6 
202007,전라남도,전체,일반용,"154,239 ","316,721,555 ","48,199,538,028 ",152.2 
202007,전라남도,전체,주택용,"758,658 ","203,240,437 ","19,803,095,561 ",97.4 
202007,전라남도,전체,합계,"1,456,746 ","2,525,928,427 ","278,077,064,625 ",110.1 
202007,전라북도,전체,가로등,"146,231 ","14,775,552 ","1,818,974,867 ",123.1 
202007,전라북도,전체,교육용,"1,245 ","27,529,443 ","3,284,375,679 ",119.3 
202007,전라북도,전체,농사용,"158,651 ","130,868,138 ","6,369,310,711 ",48.7 
202007,전라북도,전체,산업용,"15,868 ","869,631,924 ","104,324,712,986 ",120 
202007,전라북도,전체,심 야,"59,651 ","19,356,471 ","1,101,528,047 ",56.9 
202007,전라북도,전체,일반용,"143,194 ","302,599,401 ","46,339,802,946 ",153.1 
202007,전라북도,전체,주택용,"671,759 ","202,455,410 ","19,566,336,319 ",96.6 
202007,전라북도,전체,합계,"1,196,599 ","1,567,216,339 ","182,805,041,555 ",116.6 
202007,제주특별자치도,전체,가로등,"36,982 ","3,421,307 ","445,242,992 ",130.1 
202007,제주특별자치도,전체,교육용,354 ,"11,045,761 ","1,280,065,131 ",115.9 
202007,제주특별자치도,전체,농사용,"47,488 ","99,131,566 ","4,782,297,000 ",48.2 
202007,제주특별자치도,전체,산업용,"3,603 ","55,182,007 ","7,316,437,154 ",132.6 
202007,제주특별자치도,전체,심 야,"6,654 ","5,508,019 ","341,812,439 ",62.1 
202007,제주특별자치도,전체,일반용,"80,129 ","174,704,725 ","26,423,727,870 ",151.2 
202007,제주특별자치도,전체,주택용,"299,397 ","75,463,993 ","7,853,560,096 ",104.1 
202007,제주특별자치도,전체,합계,"474,607 ","424,457,378 ","48,443,142,682 ",114.1 
202007,충청남도,전체,가로등,"159,673 ","12,103,771 ","1,536,959,333 ",127 
202007,충청남도,전체,교육용,"1,142 ","31,995,680 ","3,877,283,826 ",121.2 
202007,충청남도,전체,농사용,"204,216 ","161,202,258 ","7,860,739,260 ",48.8 
202007,충청남도,전체,산업용,"22,446 ","3,382,974,760 ","393,843,385,579 ",116.4 
202007,충청남도,전체,심 야,"86,551 ","30,953,932 ","1,770,573,137 ",57.2 
202007,충청남도,전체,일반용,"170,097 ","376,611,127 ","57,622,357,317 ",153 
202007,충청남도,전체,주택용,"795,986 ","249,765,943 ","24,566,268,081 ",98.4 
202007,충청남도,전체,합계,"1,440,111 ","4,245,607,471 ","491,077,566,533 ",115.7 
202007,충청북도,전체,가로등,"107,601 ","13,983,389 ","1,695,706,022 ",121.3 
202007,충청북도,전체,교육용,784 ,"20,755,637 ","2,578,022,604 ",124.2 
202007,충청북도,전체,농사용,"139,805 ","68,837,937 ","3,552,598,201 ",51.6 
202007,충청북도,전체,산업용,"17,685 ","1,606,644,945 ","190,884,773,344 ",118.8 
202007,충청북도,전체,심 야,"86,376 ","23,749,812 ","1,367,662,401 ",57.6 
202007,충청북도,전체,일반용,"125,156 ","291,035,679 ","44,423,389,199 ",152.6 
202007,충청북도,전체,주택용,"622,730 ","188,051,687 ","18,749,068,359 ",99.7 
202007,충청북도,전체,합계,"1,100,137 ","2,213,059,086 ","263,251,220,130 ",119 
202008,강원특별자치도,전체,가로등,"124,478 ","15,473,371 ","1,816,188,581 ",117.4 
202008,강원특별자치도,전체,교육용,"1,061 ","21,903,702 ","1,230,824,563 ",56.2 
202008,강원특별자치도,전체,농사용,"114,149 ","65,623,509 ","3,303,806,349 ",50.3 
202008,강원특별자치도,전체,산업용,"14,150 ","500,722,361 ","56,500,253,376 ",112.8 
202008,강원특별자치도,전체,심 야,"87,811 ","41,754,596 ","2,384,222,780 ",57.1 
202008,강원특별자치도,전체,일반용,"150,231 ","413,608,244 ","59,724,600,584 ",144.4 
202008,강원특별자치도,전체,주택용,"613,906 ","204,423,371 ","19,190,822,652 ",93.9 
202008,강원특별자치도,전체,합계,"1,105,786 ","1,263,509,154 ","144,150,718,885 ",114.1 
202008,경기도,전체,가로등,"366,854 ","62,283,069 ","7,581,514,896 ",121.7 
202008,경기도,전체,교육용,"4,539 ","113,341,433 ","12,138,279,976 ",107.1 
202008,경기도,전체,농사용,"235,868 ","209,728,044 ","10,411,062,534 ",49.6 
202008,경기도,전체,산업용,"132,032 ","5,858,434,622 ","704,304,439,491 ",120.2 
202008,경기도,전체,심 야,"136,996 ","81,426,388 ","5,147,328,551 ",63.2 
202008,경기도,전체,일반용,"699,823 ","2,747,348,089 ","387,157,833,493 ",140.9 
202008,경기도,전체,주택용,"3,014,974 ","1,903,890,845 ","200,964,148,182 ",105.6 
202008,경기도,전체,합계,"4,591,086 ","10,976,452,490 ","1,327,704,607,123 ",121 
202008,경상남도,전체,가로등,"185,411 ","21,751,528 ","2,619,391,649 ",120.4 
202008,경상남도,전체,교육용,"1,684 ","36,192,045 ","3,135,777,115 ",86.6 
202008,경상남도,전체,농사용,"216,408 ","179,347,789 ","8,786,673,218 ",49 
202008,경상남도,전체,산업용,"38,656 ","1,464,345,635 ","191,422,344,049 ",130.7 
202008,경상남도,전체,심 야,"82,461 ","25,244,271 ","1,461,484,714 ",57.9 
202008,경상남도,전체,일반용,"224,488 ","622,691,677 ","90,053,976,359 ",144.6 
202008,경상남도,전체,주택용,"1,177,676 ","491,293,554 ","51,688,011,809 ",105.2 
202008,경상남도,전체,합계,"1,926,784 ","2,840,866,499 ","349,167,658,913 ",122.9 
202008,경상북도,전체,가로등,"208,119 ","23,324,314 ","2,797,164,603 ",119.9 
202008,경상북도,전체,교육용,"1,477 ","49,895,902 ","4,389,064,590 ",88 
202008,경상북도,전체,농사용,"358,673 ","203,671,920 ","10,078,104,943 ",49.5 
202008,경상북도,전체,산업용,"32,566 ","2,287,157,667 ","262,979,938,926 ",115 
202008,경상북도,전체,심 야,"71,630 ","29,098,314 ","1,671,638,495 ",57.4 
202008,경상북도,전체,일반용,"217,904 ","491,404,843 ","72,345,592,751 ",147.2 
202008,경상북도,전체,주택용,"1,152,184 ","359,902,718 ","35,200,597,688 ",97.8 
202008,경상북도,전체,합계,"2,042,553 ","3,444,455,678 ","389,462,101,996 ",113.1 
202008,광주광역시,전체,가로등,"47,665 ","5,940,260 ","695,529,477 ",117.1 
202008,광주광역시,전체,교육용,628 ,"22,668,265 ","2,362,812,992 ",104.2 
202008,광주광역시,전체,농사용,"11,859 ","6,194,104 ","311,988,987 ",50.4 
202008,광주광역시,전체,산업용,"6,391 ","255,513,960 ","32,726,354,152 ",128.1 
202008,광주광역시,전체,심 야,"5,871 ","3,919,064 ","282,570,140 ",72.1 
202008,광주광역시,전체,일반용,"93,560 ","274,785,535 ","39,280,571,964 ",142.9 
202008,광주광역시,전체,주택용,"387,303 ","216,908,363 ","21,797,482,079 ",100.5 
202008,광주광역시,전체,합계,"553,277 ","785,929,551 ","97,457,309,791 ",124 
202008,대구광역시,전체,가로등,"62,302 ","9,488,606 ","1,103,205,911 ",116.3 
202008,대구광역시,전체,교육용,825 ,"28,954,294 ","3,139,700,475 ",108.4 
202008,대구광역시,전체,농사용,"15,396 ","7,773,761 ","382,277,847 ",49.2 
202008,대구광역시,전체,산업용,"20,537 ","476,997,372 ","61,978,392,178 ",129.9 
202008,대구광역시,전체,심 야,"17,105 ","11,046,485 ","713,127,026 ",64.6 
202008,대구광역시,전체,일반용,"154,658 ","440,596,602 ","62,651,074,393 ",142.2 
202008,대구광역시,전체,주택용,"659,649 ","344,069,320 ","34,629,520,007 ",100.6 
202008,대구광역시,전체,합계,"930,472 ","1,318,926,440 ","164,597,297,837 ",124.8 
202008,대전광역시,전체,가로등,"38,355 ","5,726,697 ","685,880,150 ",119.8 
202008,대전광역시,전체,교육용,612 ,"32,035,757 ","3,229,147,582 ",100.8 
202008,대전광역시,전체,농사용,"7,812 ","3,242,966 ","171,624,549 ",52.9 
202008,대전광역시,전체,산업용,"5,588 ","273,786,744 ","33,066,504,997 ",120.8 
202008,대전광역시,전체,심 야,"15,028 ","8,699,887 ","570,399,664 ",65.6 
202008,대전광역시,전체,일반용,"81,678 ","332,057,134 ","46,434,509,510 ",139.8 
202008,대전광역시,전체,주택용,"440,924 ","196,284,871 ","18,243,393,329 ",92.9 
202008,대전광역시,전체,합계,"589,997 ","851,834,056 ","102,401,459,781 ",120.2 
202008,부산광역시,전체,가로등,"87,332 ","12,476,345 ","1,453,433,322 ",116.5 
202008,부산광역시,전체,교육용,"1,146 ","38,292,855 ","4,310,448,860 ",112.6 
202008,부산광역시,전체,농사용,"11,789 ","12,495,051 ","521,432,990 ",41.7 
202008,부산광역시,전체,산업용,"24,918 ","679,953,527 ","88,583,488,748 ",130.3 
202008,부산광역시,전체,심 야,"19,116 ","14,197,607 ","992,475,218 ",69.9 
202008,부산광역시,전체,일반용,"189,087 ","635,890,460 ","91,146,414,703 ",143.3 
202008,부산광역시,전체,주택용,"954,022 ","490,479,776 ","51,290,786,905 ",104.6 
202008,부산광역시,전체,합계,"1,287,410 ","1,883,785,621 ","238,298,480,746 ",126.5 
202008,서울특별시,전체,가로등,"215,330 ","21,729,870 ","2,564,306,864 ",118 
202008,서울특별시,전체,교육용,"2,636 ","132,296,649 ","14,887,292,569 ",112.5 
202008,서울특별시,전체,농사용,"1,902 ","1,571,449 ","77,973,049 ",49.6 
202008,서울특별시,전체,산업용,"44,273 ","444,161,097 ","57,969,427,143 ",130.5 
202008,서울특별시,전체,심 야,"13,541 ","70,768,871 ","5,248,692,513 ",74.2 
202008,서울특별시,전체,일반용,"545,383 ","2,356,394,207 ","335,940,130,967 ",142.6 
202008,서울특별시,전체,주택용,"2,859,083 ","1,411,611,643 ","155,152,238,181 ",109.9 
202008,서울특별시,전체,합계,"3,682,148 ","4,438,533,786 ","571,840,061,286 ",128.8 
202008,세종특별자치시,전체,가로등,"13,748 ","2,415,861 ","292,066,666 ",120.9 
202008,세종특별자치시,전체,교육용,147 ,"5,599,835 ","637,005,299 ",113.8 
202008,세종특별자치시,전체,농사용,"9,808 ","8,644,611 ","415,770,424 ",48.1 
202008,세종특별자치시,전체,산업용,"1,648 ","155,089,583 ","18,120,453,419 ",116.8 
202008,세종특별자치시,전체,심 야,"7,205 ","1,831,156 ","108,340,318 ",59.2 
202008,세종특별자치시,전체,일반용,"13,713 ","69,067,649 ","10,118,922,025 ",146.5 
202008,세종특별자치시,전체,주택용,"53,654 ","51,374,773 ","4,886,391,006 ",95.1 
202008,세종특별자치시,전체,합계,"99,923 ","294,023,468 ","34,578,949,157 ",117.6 
202008,울산광역시,전체,가로등,"37,095 ","5,453,563 ","661,888,260 ",121.4 
202008,울산광역시,전체,교육용,429 ,"18,301,081 ","1,877,716,957 ",102.6 
202008,울산광역시,전체,농사용,"15,757 ","8,015,429 ","412,504,590 ",51.5 
202008,울산광역시,전체,산업용,"6,576 ","2,482,101,379 ","261,680,200,305 ",105.4 
202008,울산광역시,전체,심 야,"6,118 ","3,684,234 ","236,879,860 ",64.3 
202008,울산광역시,전체,일반용,"72,591 ","197,058,095 ","28,798,865,900 ",146.1 
202008,울산광역시,전체,주택용,"331,567 ","156,839,065 ","15,597,175,390 ",99.4 
202008,울산광역시,전체,합계,"470,133 ","2,871,452,846 ","309,265,231,262 ",107.7 
202008,인천광역시,전체,가로등,"70,336 ","11,439,023 ","1,396,424,143 ",122.1 
202008,인천광역시,전체,교육용,986 ,"25,952,080 ","2,654,623,149 ",102.3 
202008,인천광역시,전체,농사용,"26,169 ","12,647,787 ","650,265,717 ",51.4 
202008,인천광역시,전체,산업용,"19,654 ","1,033,113,902 ","125,420,490,493 ",121.4 
202008,인천광역시,전체,심 야,"14,575 ","8,115,274 ","519,619,629 ",64 
202008,인천광역시,전체,일반용,"139,951 ","555,510,204 ","78,721,046,210 ",141.7 
202008,인천광역시,전체,주택용,"754,023 ","428,952,403 ","45,861,092,491 ",106.9 
202008,인천광역시,전체,합계,"1,025,694 ","2,075,730,673 ","255,223,561,832 ",123 
202008,전라남도,전체,가로등,"182,836 ","18,327,561 ","2,210,012,442 ",120.6 
202008,전라남도,전체,교육용,"1,324 ","24,394,925 ","2,375,385,270 ",97.4 
202008,전라남도,전체,농사용,"297,487 ","336,621,623 ","15,719,931,993 ",46.7 
202008,전라남도,전체,산업용,"21,398 ","1,674,240,537 ","186,819,126,183 ",111.6 
202008,전라남도,전체,심 야,"42,193 ","17,035,911 ","989,533,070 ",58.1 
202008,전라남도,전체,일반용,"154,701 ","362,305,761 ","52,858,479,013 ",145.9 
202008,전라남도,전체,주택용,"759,532 ","256,763,594 ","26,521,541,151 ",103.3 
202008,전라남도,전체,합계,"1,459,471 ","2,689,689,912 ","287,494,009,122 ",106.9 
202008,전라북도,전체,가로등,"146,513 ","15,271,188 ","1,814,066,113 ",118.8 
202008,전라북도,전체,교육용,"1,242 ","28,556,577 ","2,741,642,537 ",96 
202008,전라북도,전체,농사용,"159,679 ","158,904,416 ","7,634,974,841 ",48 
